sex,Race_ethnicity,age_group,Total_cases,Total_deaths,Medcond,Month,Year,date
Male,Asian,30 - 39 Years,309,6,Yes,12,2020,12/1/2020
Male,White,30 - 39 Years,73886,50,No,1,2021,1/1/2021
Male,Other/Missing,30 - 39 Years,152795,126,No,1,2021,1/1/2021
Male,Asian,30 - 39 Years,7998,5,No,1,2021,1/1/2021
Male,Hispanic,30 - 39 Years,25913,31,No,1,2021,1/1/2021
Male,Black,30 - 39 Years,16665,25,No,1,2021,1/1/2021
Male,Other/Missing,30 - 39 Years,1370,4,Yes,1,2021,1/1/2021
Male,White,30 - 39 Years,2673,3,Yes,1,2021,1/1/2021
Male,Black,30 - 39 Years,933,4,Yes,1,2021,1/1/2021
Male,Hispanic,30 - 39 Years,1577,4,Yes,1,2021,1/1/2021
Male,Asian,30 - 39 Years,347,0,Yes,1,2021,1/1/2021
Male,Other/Missing,30 - 39 Years,28889,15,No,2,2021,2/1/2021
Male,White,30 - 39 Years,16600,14,No,2,2021,2/1/2021
Male,Black,30 - 39 Years,3963,3,No,2,2021,2/1/2021
Male,Hispanic,30 - 39 Years,5863,4,No,2,2021,2/1/2021
Male,Asian,30 - 39 Years,1697,1,No,2,2021,2/1/2021
Male,White,30 - 39 Years,706,0,Yes,2,2021,2/1/2021
Male,Black,30 - 39 Years,273,1,Yes,2,2021,2/1/2021
Male,Other/Missing,30 - 39 Years,391,0,Yes,2,2021,2/1/2021
Male,Asian,30 - 39 Years,107,1,Yes,2,2021,2/1/2021
Male,Hispanic,30 - 39 Years,401,1,Yes,2,2021,2/1/2021
Missing,Other/Missing,30 - 39 Years,1,0,No,1,2020,1/1/2020
Missing,Other/Missing,30 - 39 Years,1,0,No,2,2020,2/1/2020
Missing,White,30 - 39 Years,2,0,No,3,2020,3/1/2020
Missing,Other/Missing,30 - 39 Years,32,0,No,3,2020,3/1/2020
Missing,Asian,30 - 39 Years,1,0,Yes,3,2020,3/1/2020
Missing,Hispanic,30 - 39 Years,2,0,No,3,2020,3/1/2020
Missing,Other/Missing,30 - 39 Years,1,0,Yes,3,2020,3/1/2020
Missing,Asian,30 - 39 Years,1,0,No,3,2020,3/1/2020
Missing,Other/Missing,30 - 39 Years,150,0,No,4,2020,4/1/2020
Missing,Hispanic,30 - 39 Years,23,0,No,4,2020,4/1/2020
Missing,Black,30 - 39 Years,3,0,Yes,4,2020,4/1/2020
Missing,Black,30 - 39 Years,18,0,No,4,2020,4/1/2020
Missing,White,30 - 39 Years,20,0,No,4,2020,4/1/2020
Missing,Hispanic,30 - 39 Years,1,0,Yes,4,2020,4/1/2020
Missing,Other/Missing,30 - 39 Years,1,0,Yes,4,2020,4/1/2020
Missing,Hispanic,30 - 39 Years,37,0,No,5,2020,5/1/2020
Missing,Black,30 - 39 Years,8,0,No,5,2020,5/1/2020
Missing,Black,30 - 39 Years,1,0,Yes,5,2020,5/1/2020
Missing,Other/Missing,30 - 39 Years,92,0,No,5,2020,5/1/2020
Missing,Asian,30 - 39 Years,7,0,No,5,2020,5/1/2020
Missing,Other/Missing,30 - 39 Years,2,0,Yes,5,2020,5/1/2020
Missing,White,30 - 39 Years,11,0,No,5,2020,5/1/2020
Missing,Hispanic,30 - 39 Years,1,0,Yes,5,2020,5/1/2020
Missing,White,30 - 39 Years,3,0,Yes,5,2020,5/1/2020
Missing,Other/Missing,30 - 39 Years,8,0,Yes,6,2020,6/1/2020
Missing,White,30 - 39 Years,9,0,No,6,2020,6/1/2020
Missing,Other/Missing,30 - 39 Years,61,0,No,6,2020,6/1/2020
Missing,Hispanic,30 - 39 Years,38,0,No,6,2020,6/1/2020
Missing,Black,30 - 39 Years,6,0,No,6,2020,6/1/2020
Missing,Hispanic,30 - 39 Years,3,0,Yes,6,2020,6/1/2020
Missing,White,30 - 39 Years,2,0,Yes,6,2020,6/1/2020
Missing,Asian,30 - 39 Years,1,0,No,6,2020,6/1/2020
Missing,Other/Missing,30 - 39 Years,150,0,No,7,2020,7/1/2020
Missing,White,30 - 39 Years,36,0,No,7,2020,7/1/2020
Missing,Black,30 - 39 Years,10,0,No,7,2020,7/1/2020
Missing,Black,30 - 39 Years,5,0,Yes,7,2020,7/1/2020
Missing,White,30 - 39 Years,1,0,Yes,7,2020,7/1/2020
Missing,Hispanic,30 - 39 Years,19,0,No,7,2020,7/1/2020
Missing,Hispanic,30 - 39 Years,1,0,Yes,7,2020,7/1/2020
Missing,Other/Missing,30 - 39 Years,2,0,Yes,7,2020,7/1/2020
Missing,Asian,30 - 39 Years,1,0,No,7,2020,7/1/2020
Missing,Other/Missing,30 - 39 Years,134,0,No,8,2020,8/1/2020
Missing,White,30 - 39 Years,37,0,No,8,2020,8/1/2020
Missing,White,30 - 39 Years,3,0,Yes,8,2020,8/1/2020
Missing,Black,30 - 39 Years,2,0,Yes,8,2020,8/1/2020
Missing,Black,30 - 39 Years,16,0,No,8,2020,8/1/2020
Missing,Hispanic,30 - 39 Years,24,0,No,8,2020,8/1/2020
Missing,Other/Missing,30 - 39 Years,1,0,Yes,8,2020,8/1/2020
Missing,Asian,30 - 39 Years,2,0,No,8,2020,8/1/2020
Missing,Hispanic,30 - 39 Years,1,0,Yes,8,2020,8/1/2020
Missing,White,30 - 39 Years,71,0,No,9,2020,9/1/2020
Missing,Hispanic,30 - 39 Years,32,0,No,9,2020,9/1/2020
Missing,Other/Missing,30 - 39 Years,274,0,No,9,2020,9/1/2020
Missing,White,30 - 39 Years,5,0,Yes,9,2020,9/1/2020
Missing,Black,30 - 39 Years,13,0,No,9,2020,9/1/2020
Missing,Asian,30 - 39 Years,5,0,No,9,2020,9/1/2020
Missing,Black,30 - 39 Years,1,0,Yes,9,2020,9/1/2020
Missing,Other/Missing,30 - 39 Years,6,0,Yes,9,2020,9/1/2020
Missing,White,30 - 39 Years,8,0,Yes,10,2020,10/1/2020
Missing,Other/Missing,30 - 39 Years,8,0,Yes,10,2020,10/1/2020
Missing,Other/Missing,30 - 39 Years,606,0,No,10,2020,10/1/2020
Missing,White,30 - 39 Years,115,0,No,10,2020,10/1/2020
Missing,Black,30 - 39 Years,24,0,No,10,2020,10/1/2020
Missing,Asian,30 - 39 Years,8,0,No,10,2020,10/1/2020
Missing,Hispanic,30 - 39 Years,30,0,No,10,2020,10/1/2020
Missing,Black,30 - 39 Years,1,0,Yes,10,2020,10/1/2020
Missing,Asian,30 - 39 Years,1,0,Yes,10,2020,10/1/2020
Missing,Other/Missing,30 - 39 Years,1022,0,No,11,2020,11/1/2020
Missing,White,30 - 39 Years,231,0,No,11,2020,11/1/2020
Missing,Black,30 - 39 Years,56,0,No,11,2020,11/1/2020
Missing,Other/Missing,30 - 39 Years,10,0,Yes,11,2020,11/1/2020
Missing,White,30 - 39 Years,10,0,Yes,11,2020,11/1/2020
Missing,Black,30 - 39 Years,3,0,Yes,11,2020,11/1/2020
Missing,Asian,30 - 39 Years,19,0,No,11,2020,11/1/2020
Missing,Hispanic,30 - 39 Years,52,0,No,11,2020,11/1/2020
Missing,Hispanic,30 - 39 Years,1,0,Yes,11,2020,11/1/2020
Missing,Hispanic,30 - 39 Years,76,0,No,12,2020,12/1/2020
Missing,White,30 - 39 Years,338,0,No,12,2020,12/1/2020
Missing,Asian,30 - 39 Years,24,0,No,12,2020,12/1/2020
Missing,Other/Missing,30 - 39 Years,7,0,Yes,12,2020,12/1/2020
Missing,Black,30 - 39 Years,2,0,Yes,12,2020,12/1/2020
Missing,White,30 - 39 Years,4,0,Yes,12,2020,12/1/2020
Missing,Other/Missing,30 - 39 Years,1595,0,No,12,2020,12/1/2020
Missing,Black,30 - 39 Years,91,0,No,12,2020,12/1/2020
Missing,Hispanic,30 - 39 Years,1,0,Yes,12,2020,12/1/2020
Missing,White,30 - 39 Years,270,0,No,1,2021,1/1/2021
Missing,Black,30 - 39 Years,68,0,No,1,2021,1/1/2021
Missing,Other/Missing,30 - 39 Years,1199,0,No,1,2021,1/1/2021
Missing,Black,30 - 39 Years,1,0,Yes,1,2021,1/1/2021
Missing,Hispanic,30 - 39 Years,50,0,No,1,2021,1/1/2021
Missing,Asian,30 - 39 Years,22,0,No,1,2021,1/1/2021
Missing,White,30 - 39 Years,1,0,Yes,1,2021,1/1/2021
Missing,Other/Missing,30 - 39 Years,191,0,No,2,2021,2/1/2021
Missing,Hispanic,30 - 39 Years,1,0,Yes,2,2021,2/1/2021
Missing,White,30 - 39 Years,4,0,Yes,2,2021,2/1/2021
Missing,White,30 - 39 Years,37,0,No,2,2021,2/1/2021
Missing,Black,30 - 39 Years,10,0,No,2,2021,2/1/2021
Missing,Hispanic,30 - 39 Years,9,0,No,2,2021,2/1/2021
Missing,Black,30 - 39 Years,3,0,Yes,2,2021,2/1/2021
Other,Other/Missing,30 - 39 Years,1,0,No,3,2020,3/1/2020
Other,Other/Missing,30 - 39 Years,3,0,Yes,4,2020,4/1/2020
Other,Other/Missing,30 - 39 Years,3,0,No,4,2020,4/1/2020
Other,Other/Missing,30 - 39 Years,1,0,Yes,5,2020,5/1/2020
Other,Other/Missing,30 - 39 Years,2,0,No,6,2020,6/1/2020
Other,Hispanic,30 - 39 Years,1,0,Yes,6,2020,6/1/2020
Other,White,30 - 39 Years,2,0,Yes,7,2020,7/1/2020
Other,Other/Missing,30 - 39 Years,1,0,No,7,2020,7/1/2020
Other,White,30 - 39 Years,1,0,No,8,2020,8/1/2020
Other,Other/Missing,30 - 39 Years,2,0,No,9,2020,9/1/2020
Other,White,30 - 39 Years,1,0,No,10,2020,10/1/2020
Other,Hispanic,30 - 39 Years,1,0,Yes,10,2020,10/1/2020
Other,Black,30 - 39 Years,1,0,Yes,10,2020,10/1/2020
Other,Other/Missing,30 - 39 Years,4,0,No,10,2020,10/1/2020
Other,White,30 - 39 Years,4,0,Yes,10,2020,10/1/2020
Other,White,30 - 39 Years,4,0,Yes,11,2020,11/1/2020
Other,Other/Missing,30 - 39 Years,2,0,No,11,2020,11/1/2020
Other,White,30 - 39 Years,1,0,No,11,2020,11/1/2020
Other,Black,30 - 39 Years,1,0,Yes,11,2020,11/1/2020
Other,Other/Missing,30 - 39 Years,1,0,Yes,11,2020,11/1/2020
Other,Other/Missing,30 - 39 Years,4,0,No,12,2020,12/1/2020
Other,White,30 - 39 Years,2,0,No,12,2020,12/1/2020
Other,Hispanic,30 - 39 Years,1,0,No,12,2020,12/1/2020
Other,White,30 - 39 Years,5,0,Yes,12,2020,12/1/2020
Other,Black,30 - 39 Years,3,0,Yes,12,2020,12/1/2020
Other,Other/Missing,30 - 39 Years,1,0,Yes,12,2020,12/1/2020
Other,Other/Missing,30 - 39 Years,5,0,No,1,2021,1/1/2021
Other,Hispanic,30 - 39 Years,1,0,Yes,1,2021,1/1/2021
Other,Hispanic,30 - 39 Years,1,0,No,1,2021,1/1/2021
Other,Black,30 - 39 Years,1,0,Yes,1,2021,1/1/2021
Other,White,30 - 39 Years,3,0,No,2,2021,2/1/2021
Other,White,30 - 39 Years,1,0,Yes,2,2021,2/1/2021
Other,Other/Missing,30 - 39 Years,2,0,No,2,2021,2/1/2021
Other,Hispanic,30 - 39 Years,1,0,No,2,2021,2/1/2021
Unknown,Other/Missing,30 - 39 Years,2,0,No,1,2020,1/1/2020
Unknown,Other/Missing,30 - 39 Years,9,0,No,2,2020,2/1/2020
Unknown,Other/Missing,30 - 39 Years,1,0,Yes,2,2020,2/1/2020
Unknown,Other/Missing,30 - 39 Years,223,0,No,3,2020,3/1/2020
Unknown,White,30 - 39 Years,23,0,No,3,2020,3/1/2020
Unknown,Other/Missing,30 - 39 Years,16,0,Yes,3,2020,3/1/2020
Unknown,Hispanic,30 - 39 Years,2,0,Yes,3,2020,3/1/2020
Unknown,White,30 - 39 Years,5,0,Yes,3,2020,3/1/2020
Unknown,Hispanic,30 - 39 Years,22,0,No,3,2020,3/1/2020
Unknown,Black,30 - 39 Years,14,0,No,3,2020,3/1/2020
Unknown,Asian,30 - 39 Years,7,0,No,3,2020,3/1/2020
Unknown,Other/Missing,30 - 39 Years,563,0,No,4,2020,4/1/2020
Unknown,Hispanic,30 - 39 Years,101,0,No,4,2020,4/1/2020
Unknown,Black,30 - 39 Years,45,0,No,4,2020,4/1/2020
Unknown,White,30 - 39 Years,43,0,No,4,2020,4/1/2020
Unknown,Other/Missing,30 - 39 Years,15,0,Yes,4,2020,4/1/2020
Unknown,Hispanic,30 - 39 Years,11,0,Yes,4,2020,4/1/2020
Unknown,White,30 - 39 Years,7,0,Yes,4,2020,4/1/2020
Unknown,Asian,30 - 39 Years,9,0,No,4,2020,4/1/2020
Unknown,Hispanic,30 - 39 Years,165,0,No,5,2020,5/1/2020
Unknown,Other/Missing,30 - 39 Years,785,0,No,5,2020,5/1/2020
Unknown,White,30 - 39 Years,60,0,No,5,2020,5/1/2020
Unknown,Black,30 - 39 Years,54,0,No,5,2020,5/1/2020
Unknown,Other/Missing,30 - 39 Years,6,0,Yes,5,2020,5/1/2020
Unknown,Black,30 - 39 Years,3,0,Yes,5,2020,5/1/2020
Unknown,Hispanic,30 - 39 Years,10,0,Yes,5,2020,5/1/2020
Unknown,Asian,30 - 39 Years,13,0,No,5,2020,5/1/2020
Unknown,White,30 - 39 Years,3,0,Yes,5,2020,5/1/2020
Unknown,Hispanic,30 - 39 Years,147,0,No,6,2020,6/1/2020
Unknown,Black,30 - 39 Years,54,0,No,6,2020,6/1/2020
Unknown,Other/Missing,30 - 39 Years,941,0,No,6,2020,6/1/2020
Unknown,White,30 - 39 Years,87,0,No,6,2020,6/1/2020
Unknown,Asian,30 - 39 Years,14,0,No,6,2020,6/1/2020
Unknown,White,30 - 39 Years,8,0,Yes,6,2020,6/1/2020
Unknown,Other/Missing,30 - 39 Years,7,0,Yes,6,2020,6/1/2020
Unknown,Hispanic,30 - 39 Years,8,0,Yes,6,2020,6/1/2020
Unknown,Asian,30 - 39 Years,2,0,Yes,6,2020,6/1/2020
Unknown,Black,30 - 39 Years,4,0,Yes,6,2020,6/1/2020
Unknown,Black,30 - 39 Years,129,0,No,7,2020,7/1/2020
Unknown,Hispanic,30 - 39 Years,354,0,No,7,2020,7/1/2020
Unknown,Other/Missing,30 - 39 Years,2916,1,No,7,2020,7/1/2020
Unknown,White,30 - 39 Years,204,0,No,7,2020,7/1/2020
Unknown,Other/Missing,30 - 39 Years,12,0,Yes,7,2020,7/1/2020
Unknown,Hispanic,30 - 39 Years,7,0,Yes,7,2020,7/1/2020
Unknown,White,30 - 39 Years,7,0,Yes,7,2020,7/1/2020
Unknown,Black,30 - 39 Years,2,0,Yes,7,2020,7/1/2020
Unknown,Asian,30 - 39 Years,42,0,No,7,2020,7/1/2020
Unknown,Other/Missing,30 - 39 Years,1184,0,No,8,2020,8/1/2020
Unknown,Hispanic,30 - 39 Years,192,0,No,8,2020,8/1/2020
Unknown,White,30 - 39 Years,184,0,No,8,2020,8/1/2020
Unknown,Hispanic,30 - 39 Years,4,0,Yes,8,2020,8/1/2020
Unknown,Other/Missing,30 - 39 Years,7,0,Yes,8,2020,8/1/2020
Unknown,White,30 - 39 Years,9,0,Yes,8,2020,8/1/2020
Unknown,Black,30 - 39 Years,64,0,No,8,2020,8/1/2020
Unknown,Asian,30 - 39 Years,16,0,No,8,2020,8/1/2020
Unknown,Black,30 - 39 Years,1,0,Yes,8,2020,8/1/2020
Unknown,Hispanic,30 - 39 Years,83,0,No,9,2020,9/1/2020
Unknown,Other/Missing,30 - 39 Years,891,0,No,9,2020,9/1/2020
Unknown,White,30 - 39 Years,132,0,No,9,2020,9/1/2020
Unknown,Asian,30 - 39 Years,7,0,No,9,2020,9/1/2020
Unknown,White,30 - 39 Years,9,0,Yes,9,2020,9/1/2020
Unknown,Black,30 - 39 Years,50,0,No,9,2020,9/1/2020
Unknown,Black,30 - 39 Years,2,0,Yes,9,2020,9/1/2020
Unknown,Hispanic,30 - 39 Years,2,0,Yes,9,2020,9/1/2020
Unknown,Other/Missing,30 - 39 Years,1,0,Yes,9,2020,9/1/2020
Unknown,Hispanic,30 - 39 Years,117,0,No,10,2020,10/1/2020
Unknown,Other/Missing,30 - 39 Years,1802,1,No,10,2020,10/1/2020
Unknown,White,30 - 39 Years,233,0,No,10,2020,10/1/2020
Unknown,White,30 - 39 Years,7,0,Yes,10,2020,10/1/2020
Unknown,Hispanic,30 - 39 Years,5,0,Yes,10,2020,10/1/2020
Unknown,Other/Missing,30 - 39 Years,15,0,Yes,10,2020,10/1/2020
Unknown,Black,30 - 39 Years,53,0,No,10,2020,10/1/2020
Unknown,Asian,30 - 39 Years,17,0,No,10,2020,10/1/2020
Unknown,Asian,30 - 39 Years,1,0,Yes,10,2020,10/1/2020
Unknown,Black,30 - 39 Years,1,0,Yes,10,2020,10/1/2020
Unknown,Hispanic,30 - 39 Years,183,0,No,11,2020,11/1/2020
Unknown,Asian,30 - 39 Years,32,0,No,11,2020,11/1/2020
Unknown,Other/Missing,30 - 39 Years,2924,0,No,11,2020,11/1/2020
Unknown,White,30 - 39 Years,451,0,No,11,2020,11/1/2020
Unknown,Black,30 - 39 Years,94,0,No,11,2020,11/1/2020
Unknown,White,30 - 39 Years,16,0,Yes,11,2020,11/1/2020
Unknown,Other/Missing,30 - 39 Years,13,0,Yes,11,2020,11/1/2020
Unknown,Hispanic,30 - 39 Years,3,0,Yes,11,2020,11/1/2020
Unknown,Black,30 - 39 Years,3,0,Yes,11,2020,11/1/2020
Unknown,Asian,30 - 39 Years,2,0,Yes,11,2020,11/1/2020
Unknown,White,30 - 39 Years,852,0,No,12,2020,12/1/2020
Unknown,Other/Missing,30 - 39 Years,6775,1,No,12,2020,12/1/2020
Unknown,Hispanic,30 - 39 Years,231,1,No,12,2020,12/1/2020
Unknown,Asian,30 - 39 Years,193,0,No,12,2020,12/1/2020
Unknown,Hispanic,30 - 39 Years,9,0,Yes,12,2020,12/1/2020
Unknown,Other/Missing,30 - 39 Years,23,0,Yes,12,2020,12/1/2020
Unknown,White,30 - 39 Years,20,0,Yes,12,2020,12/1/2020
Unknown,Black,30 - 39 Years,5,0,Yes,12,2020,12/1/2020
Unknown,Black,30 - 39 Years,222,0,No,12,2020,12/1/2020
Unknown,Asian,30 - 39 Years,4,0,Yes,12,2020,12/1/2020
Unknown,White,30 - 39 Years,529,0,No,1,2021,1/1/2021
Unknown,Other/Missing,30 - 39 Years,5492,1,No,1,2021,1/1/2021
Unknown,Hispanic,30 - 39 Years,197,0,No,1,2021,1/1/2021
Unknown,Asian,30 - 39 Years,122,0,No,1,2021,1/1/2021
Unknown,White,30 - 39 Years,12,0,Yes,1,2021,1/1/2021
Unknown,Other/Missing,30 - 39 Years,51,0,Yes,1,2021,1/1/2021
Unknown,Hispanic,30 - 39 Years,35,0,Yes,1,2021,1/1/2021
Unknown,Black,30 - 39 Years,12,0,Yes,1,2021,1/1/2021
Unknown,Asian,30 - 39 Years,8,0,Yes,1,2021,1/1/2021
Unknown,Black,30 - 39 Years,186,0,No,1,2021,1/1/2021
Unknown,Other/Missing,30 - 39 Years,1115,0,No,2,2021,2/1/2021
Unknown,Other/Missing,30 - 39 Years,17,0,Yes,2,2021,2/1/2021
Unknown,Hispanic,30 - 39 Years,7,0,Yes,2,2021,2/1/2021
Unknown,Black,30 - 39 Years,2,0,Yes,2,2021,2/1/2021
Unknown,White,30 - 39 Years,2,0,Yes,2,2021,2/1/2021
Unknown,Hispanic,30 - 39 Years,54,0,No,2,2021,2/1/2021
Unknown,White,30 - 39 Years,107,0,No,2,2021,2/1/2021
Unknown,Black,30 - 39 Years,40,0,No,2,2021,2/1/2021
Unknown,Asian,30 - 39 Years,12,0,No,2,2021,2/1/2021
Female,Hispanic,40 - 49 Years,26,0,No,1,2020,1/1/2020
Female,White,40 - 49 Years,66,0,No,1,2020,1/1/2020
Female,Other/Missing,40 - 49 Years,95,0,No,1,2020,1/1/2020
Female,White,40 - 49 Years,13,0,Yes,1,2020,1/1/2020
Female,Hispanic,40 - 49 Years,3,1,Yes,1,2020,1/1/2020
Female,Asian,40 - 49 Years,5,0,No,1,2020,1/1/2020
Female,Black,40 - 49 Years,12,1,No,1,2020,1/1/2020
Female,Other/Missing,40 - 49 Years,2,0,Yes,1,2020,1/1/2020
Female,Other/Missing,40 - 49 Years,88,1,No,2,2020,2/1/2020
Female,White,40 - 49 Years,97,0,No,2,2020,2/1/2020
Female,Hispanic,40 - 49 Years,38,0,No,2,2020,2/1/2020
Female,Hispanic,40 - 49 Years,16,0,Yes,2,2020,2/1/2020
Female,White,40 - 49 Years,28,0,Yes,2,2020,2/1/2020
Female,Black,40 - 49 Years,12,0,Yes,2,2020,2/1/2020
Female,Other/Missing,40 - 49 Years,15,0,Yes,2,2020,2/1/2020
Female,Black,40 - 49 Years,38,1,No,2,2020,2/1/2020
Female,Asian,40 - 49 Years,11,0,No,2,2020,2/1/2020
Female,Asian,40 - 49 Years,4,0,Yes,2,2020,2/1/2020
Female,White,40 - 49 Years,5082,11,No,3,2020,3/1/2020
Female,Other/Missing,40 - 49 Years,12994,32,No,3,2020,3/1/2020
Female,Hispanic,40 - 49 Years,3540,18,No,3,2020,3/1/2020
Female,Black,40 - 49 Years,3117,39,No,3,2020,3/1/2020
Female,Asian,40 - 49 Years,679,8,No,3,2020,3/1/2020
Female,Other/Missing,40 - 49 Years,1954,35,Yes,3,2020,3/1/2020
Female,Asian,40 - 49 Years,175,11,Yes,3,2020,3/1/2020
Female,Hispanic,40 - 49 Years,1281,54,Yes,3,2020,3/1/2020
Female,White,40 - 49 Years,1453,33,Yes,3,2020,3/1/2020
Female,Black,40 - 49 Years,1352,79,Yes,3,2020,3/1/2020
Female,White,40 - 49 Years,6557,43,No,4,2020,4/1/2020
Female,Other/Missing,40 - 49 Years,30575,150,No,4,2020,4/1/2020
Female,Hispanic,40 - 49 Years,10670,51,No,4,2020,4/1/2020
Female,Black,40 - 49 Years,5854,57,No,4,2020,4/1/2020
Female,Asian,40 - 49 Years,1359,6,No,4,2020,4/1/2020
Female,White,40 - 49 Years,2072,34,Yes,4,2020,4/1/2020
Female,Hispanic,40 - 49 Years,2606,55,Yes,4,2020,4/1/2020
Female,Other/Missing,40 - 49 Years,2550,24,Yes,4,2020,4/1/2020
Female,Black,40 - 49 Years,1972,75,Yes,4,2020,4/1/2020
Female,Asian,40 - 49 Years,294,6,Yes,4,2020,4/1/2020
Female,White,40 - 49 Years,5625,17,No,5,2020,5/1/2020
Female,Other/Missing,40 - 49 Years,24653,67,No,5,2020,5/1/2020
Female,Hispanic,40 - 49 Years,10886,28,No,5,2020,5/1/2020
Female,Black,40 - 49 Years,4703,35,No,5,2020,5/1/2020
Female,Asian,40 - 49 Years,994,6,No,5,2020,5/1/2020
Female,White,40 - 49 Years,1544,8,Yes,5,2020,5/1/2020
Female,Black,40 - 49 Years,1212,12,Yes,5,2020,5/1/2020
Female,Other/Missing,40 - 49 Years,1119,5,Yes,5,2020,5/1/2020
Female,Hispanic,40 - 49 Years,1949,15,Yes,5,2020,5/1/2020
Female,Asian,40 - 49 Years,211,2,Yes,5,2020,5/1/2020
Female,White,40 - 49 Years,10618,24,No,6,2020,6/1/2020
Female,Other/Missing,40 - 49 Years,30272,63,No,6,2020,6/1/2020
Female,Black,40 - 49 Years,5835,39,No,6,2020,6/1/2020
Female,Hispanic,40 - 49 Years,13404,34,No,6,2020,6/1/2020
Female,Asian,40 - 49 Years,1025,6,No,6,2020,6/1/2020
Female,Black,40 - 49 Years,1115,9,Yes,6,2020,6/1/2020
Female,White,40 - 49 Years,1787,9,Yes,6,2020,6/1/2020
Female,Asian,40 - 49 Years,151,0,Yes,6,2020,6/1/2020
Female,Hispanic,40 - 49 Years,1906,10,Yes,6,2020,6/1/2020
Female,Other/Missing,40 - 49 Years,1002,8,Yes,6,2020,6/1/2020
Female,Black,40 - 49 Years,10731,72,No,7,2020,7/1/2020
Female,Asian,40 - 49 Years,1470,3,No,7,2020,7/1/2020
Female,White,40 - 49 Years,20643,37,No,7,2020,7/1/2020
Female,Other/Missing,40 - 49 Years,51315,83,No,7,2020,7/1/2020
Female,Hispanic,40 - 49 Years,16291,49,No,7,2020,7/1/2020
Female,White,40 - 49 Years,2960,12,Yes,7,2020,7/1/2020
Female,Black,40 - 49 Years,1602,12,Yes,7,2020,7/1/2020
Female,Asian,40 - 49 Years,144,1,Yes,7,2020,7/1/2020
Female,Other/Missing,40 - 49 Years,1213,3,Yes,7,2020,7/1/2020
Female,Hispanic,40 - 49 Years,1807,13,Yes,7,2020,7/1/2020
Female,White,40 - 49 Years,17538,28,No,8,2020,8/1/2020
Female,Other/Missing,40 - 49 Years,33085,58,No,8,2020,8/1/2020
Female,Black,40 - 49 Years,7143,39,No,8,2020,8/1/2020
Female,Hispanic,40 - 49 Years,11380,23,No,8,2020,8/1/2020
Female,Asian,40 - 49 Years,1271,4,No,8,2020,8/1/2020
Female,White,40 - 49 Years,2546,7,Yes,8,2020,8/1/2020
Female,Black,40 - 49 Years,945,8,Yes,8,2020,8/1/2020
Female,Other/Missing,40 - 49 Years,853,7,Yes,8,2020,8/1/2020
Female,Hispanic,40 - 49 Years,1113,2,Yes,8,2020,8/1/2020
Female,Asian,40 - 49 Years,123,1,Yes,8,2020,8/1/2020
Female,White,40 - 49 Years,22364,28,No,9,2020,9/1/2020
Female,Hispanic,40 - 49 Years,9501,14,No,9,2020,9/1/2020
Female,Other/Missing,40 - 49 Years,29728,42,No,9,2020,9/1/2020
Female,Black,40 - 49 Years,5464,25,No,9,2020,9/1/2020
Female,Asian,40 - 49 Years,1173,3,No,9,2020,9/1/2020
Female,White,40 - 49 Years,2895,13,Yes,9,2020,9/1/2020
Female,Black,40 - 49 Years,726,6,Yes,9,2020,9/1/2020
Female,Other/Missing,40 - 49 Years,794,2,Yes,9,2020,9/1/2020
Female,Hispanic,40 - 49 Years,683,4,Yes,9,2020,9/1/2020
Female,Asian,40 - 49 Years,107,0,Yes,9,2020,9/1/2020
Female,White,40 - 49 Years,45975,56,No,10,2020,10/1/2020
Female,Other/Missing,40 - 49 Years,50592,41,No,10,2020,10/1/2020
Female,Black,40 - 49 Years,8040,26,No,10,2020,10/1/2020
Female,Hispanic,40 - 49 Years,17053,23,No,10,2020,10/1/2020
Female,Asian,40 - 49 Years,2121,4,No,10,2020,10/1/2020
Female,White,40 - 49 Years,5194,16,Yes,10,2020,10/1/2020
Female,Black,40 - 49 Years,1000,4,Yes,10,2020,10/1/2020
Female,Other/Missing,40 - 49 Years,1315,6,Yes,10,2020,10/1/2020
Female,Hispanic,40 - 49 Years,1214,7,Yes,10,2020,10/1/2020
Female,Asian,40 - 49 Years,161,3,Yes,10,2020,10/1/2020
Female,White,40 - 49 Years,90429,124,No,11,2020,11/1/2020
Female,Black,40 - 49 Years,13273,47,No,11,2020,11/1/2020
Female,Other/Missing,40 - 49 Years,116493,131,No,11,2020,11/1/2020
Female,Hispanic,40 - 49 Years,28259,63,No,11,2020,11/1/2020
Female,Asian,40 - 49 Years,4945,11,No,11,2020,11/1/2020
Female,White,40 - 49 Years,7128,20,Yes,11,2020,11/1/2020
Female,Black,40 - 49 Years,1402,16,Yes,11,2020,11/1/2020
Female,Other/Missing,40 - 49 Years,1980,11,Yes,11,2020,11/1/2020
Female,Hispanic,40 - 49 Years,1666,7,Yes,11,2020,11/1/2020
Female,Asian,40 - 49 Years,262,3,Yes,11,2020,11/1/2020
Female,White,40 - 49 Years,106088,165,No,12,2020,12/1/2020
Female,Black,40 - 49 Years,19377,64,No,12,2020,12/1/2020
Female,Other/Missing,40 - 49 Years,189555,275,No,12,2020,12/1/2020
Female,Hispanic,40 - 49 Years,31719,64,No,12,2020,12/1/2020
Female,Asian,40 - 49 Years,8736,26,No,12,2020,12/1/2020
Female,White,40 - 49 Years,6436,14,Yes,12,2020,12/1/2020
